
Location,Bedrooms,Garage,Bathrooms,Price
Kasoa,5.532573,-0.437491,3,,3,330000
East legon hills,5.6927588,-0.1004742,3,,4,1157000
Adenta,5.7041391,-0.1687965,4,,4,3011120
Kasoa,5.532573,-0.437491,3,,3,330000
East legon hills,5.6927588,-0.1004742,8,4,10,782000
East legon,5.6392848,-0.1624589,4,,5,4125000
Tema,5.6596441,-0.0096592,4,,5,4500000
Prampram,5.71491,0.106142,4,1,4,450000
Kuntunse,5.7550138,-0.3079056757510843,4,3,3,650000
West legon ,5.64659785,-0.18799765768516785,4,10,5,3375000
Spintex ,5.6288265,-0.0901987,4,,5,1875000
Agbogba,5.6918579,-0.1984465,3,,2,840000
Achimota,5.6242019,-0.2276807,4,3,5,4875000
Tema community 25,5.6789327,-0.0231499,3,,3,1166809
Spintex,5.6288265,-0.0901987,3,4,4,950000
Tema community 25,5.6789327,-0.0231499,4,1,4,1957228
Dzorwulu ,5.6130923,-0.1991566,7,1,6,3763900
Abelenkpe,5.6080036,-0.2173342,4,3,4,2668000
Airport residential area,5.6132499,-0.1832656,,,,18819500
Adjiringanor,5.6496506,-0.1366577,9,4,10,11775000
Achimota,5.6242019,-0.2276807,6,5,7,2695000
Ogbojo,5.6691197,-0.1478252,5,6,6,6750000
Achimota,5.6242019,-0.2276807,4,5,3,1755000
Tantra hills ,5.6460553,-0.2472712,4,4,5,1825000
Tse addo,5.571400049999999,-0.13534024999999966,4,5,5,3550000
North legon,5.6777411,-0.1822898,4,8,5,2107784
Sakumono,5.6252982,-0.0570156,6,5,7,1500000
East legon adjiringanor ,5.6473563,-0.1496532,3,5,4,2032506
East legon,5.6392848,-0.1624589,3,5,4,2860564
Sakumono,5.6252982,-0.0570156,6,5,7,1500000
East legon adjiringanor ,5.6473563,-0.1496532,3,5,4,2032506
East legon ,5.6392848,-0.1624589,4,7,5,3011120
East legon,5.6392848,-0.1624589,3,5,4,2860564
Ashaley botwe,5.6864517,-0.1369489,3,5,4,750000
Oyarifa rd,5.629674,-0.1665518,4,5,4,1355004
North legon,5.6777411,-0.1822898,5,6,6,3763900
East legon ,5.6392848,-0.1624589,3,5,4,1053892
Haatso-atomic road,5.6674571,-0.2006292,4,8,5,2408896
East legon ,5.6392848,-0.1624589,4,7,5,3763900
Spintex,5.6288265,-0.0901987,5,9,5,11291700
Adjiringanor,5.6496506,-0.1366577,4,4,5,2291345
East legon - trasacco ,5.6471725,-0.1134111,3,,3,1560000
East legon hills,5.6927588,-0.1004742,3,,3,890000
Teshie,5.5822343,-0.1135104,3,,1,980920
East legon,5.6392848,-0.1624589,4,,4,2300000
East legon hills,5.6927588,-0.1004742,3,,3,890000
Oyarifa ,5.756972,-0.1748633,3,4,3,550000
Spintex,5.6288265,-0.0901987,4,1,5,3387510
Spintex,5.6288265,-0.0901987,7,,7,2710008
Spintex,5.6288265,-0.0901987,3,,4,978614
Spintex,5.6288265,-0.0901987,3,,4,1170000
Spintex ,5.6288265,-0.0901987,3,,4,1200000
Spintex ,5.6288265,-0.0901987,3,,4,1125000
Spintex,5.6288265,-0.0901987,3,,4,975000
Spintex ,5.6288265,-0.0901987,4,,5,2250000
Lashibi,5.6850117,-0.0383551,5,,5,780000
Spintex,5.6288265,-0.0901987,7,,8,3387510
Spintex ,5.6288265,-0.0901987,4,,5,2850000
Spintex ,5.6288265,-0.0901987,4,,4,1430282
Spintex ,5.6288265,-0.0901987,4,,5,2258340
Spintex,5.6288265,-0.0901987,4,,5,2258340
Abokobi,5.7381697,-0.1948689,2,4,3,450000
Dodowa,5.884244,-0.092089,3,4,4,800000
Hamlet off spintex road,5.5906217,-0.1626063,3,,3,991100
Cantonments,5.5841563,-0.1692489,4,,5,11250000
East legon ars,5.6603606,-0.1513827,4,,5,1753990
Spintex 18,5.6288265,-0.0901987,3,,4,1200000
Cantonments,5.5841563,-0.1692489,4,,5,9750000
East legon hills,5.6927588,-0.1004742,3,1,4,1881202
Kasoa,5.532573,-0.437491,2,,1,300000
Baatsona,5.61985615,-0.11961888301459811,3,3,2,798000
Baatsona,5.61985615,-0.11961888301459811,3,3,2,798000
Dodowa,5.884244,-0.092089,3,4,4,800000
North legon,5.6777411,-0.1822898,4,6,5,2107784
Spintex,5.6288265,-0.0901987,3,4,2,855000
Adenta,5.7041391,-0.1687965,3,1,3,1177500
Tema,5.6596441,-0.0096592,4,,4,1750000
Adjiringanor,5.6496506,-0.1366577,5,,5,2900000
Tema,5.6596441,-0.0096592,3,4,3,1499000
East legon hills ,5.6927588,-0.1004742,3,1,4,950000
Sakumono ,5.6252982,-0.0570156,4,4,4,1881950
Kuntunse,5.7550138,-0.3079056757510843,5,6,4,2183062
West legon,5.64659785,-0.18799765768516785,4,6,6,3387510
Adjiringanor,5.6496506,-0.1366577,10,5,10,1853200
Tema community 22,5.7069368,-0.0165864,4,4,4,1200000
Tse addo,5.571400049999999,-0.13534024999999966,7,8,8,3763900
East legon (school junction),5.6897516,-0.1959912,3,4,4,1242087
New legon,5.7151912,-0.1290786,3,6,4,540000
Ashongman,5.697026,-0.2338194,3,5,2,460000
East legon hills,5.6927588,-0.1004742,4,4,5,1204448
Abokobi,5.7381697,-0.1948689,3,3,4,677502
Oyarifa -teiman rd,5.7447006,-0.1774594,3,3,4,340000
Ashaley botwe,5.6864517,-0.1369489,2,5,3,489307
Adjiringanor,5.6496506,-0.1366577,5,,6,4503664
East airport,5.6271981,-0.1080795,4,6,5,2785286
East airport ,5.6271981,-0.1080795,4,6,5,3011120
Achimota,5.6242019,-0.2276807,3,3,4,1430282
Ashongman estate ,5.6991372,-0.2373358,4,5,5,450000
East legon hills,5.6927588,-0.1004742,3,,2,1091531
Adjiringanor,5.6496506,-0.1366577,4,,5,3011120
Dome,5.6554227,-0.232884,3,4,3,1881950
Adjiringanor,5.6496506,-0.1366577,4,,5,3011120
Dome,5.6554227,-0.232884,3,4,3,1881950
Achimota,5.6242019,-0.2276807,3,4,4,2408896
East legon,5.6392848,-0.1624589,3,4,5,4215568
Airport residential ,5.60428935,-0.167967625794569,7,,8,6000000
East legon ,5.6392848,-0.1624589,6,1,7,9600000
East legon ,5.6392848,-0.1624589,4,,5,2672369
Trasacco valley ,5.6576467,-0.112441,8,5,9,7200000
East legon ,5.6392848,-0.1624589,4,,5,2304000
East legon ,5.6392848,-0.1624589,5,2,6,4060000
East legon ,5.6392848,-0.1624589,4,,5,2304000
East legon ,5.6392848,-0.1624589,4,,5,4480000
East legon,5.6392848,-0.1624589,5,10,6,4516680
East legon ,5.6392848,-0.1624589,4,,5,1792000
East legon american house ,5.6475723,-0.1500724,4,2,5,2785286
East legon,5.6392848,-0.1624589,4,,5,2610000
Ritz junction,5.6876395,-0.1713683,3,,4,896000
East legon ,5.6392848,-0.1624589,4,1,5,2610000
East legon,5.6392848,-0.1624589,5,10,6,4516680
East legon ,5.6392848,-0.1624589,4,,5,1792000
Ritz junction,5.6876395,-0.1713683,3,,4,896000
Airport residential ,5.60428935,-0.167967625794569,4,,5,5120000
East legon ,5.6392848,-0.1624589,4,2,5,5760000
East legon,5.6392848,-0.1624589,5,2,6,4800000
East legon ,5.6392848,-0.1624589,4,,5,2680000
East legon ,5.6392848,-0.1624589,4,,5,2688000
Tema. community 25,5.6789327,-0.0231499,4,1,5,1957228
Ashaley botwe,5.6864517,-0.1369489,3,,3,1204448
East legon trasacco ,5.6471725,-0.1134111,5,3,6,6720000
East legon,5.6392848,-0.1624589,4,20,5,11291700
East legon ,5.6392848,-0.1624589,5,2,6,4060000
East legon,5.6392848,-0.1624589,4,,5,2610000
East legon,5.6392848,-0.1624589,4,10,5,1129170
East legon,5.6392848,-0.1624589,5,,6,3763900
East legon ,5.6392848,-0.1624589,4,1,5,2610000
East legon,5.6392848,-0.1624589,4,,5,1994867
East legon,5.6392848,-0.1624589,5,,6,3763900
East legon ,5.6392848,-0.1624589,4,,5,2688000
East legon ,5.6392848,-0.1624589,4,10,5,7527800
East legon,5.6392848,-0.1624589,5,1,6,8280580
East legon,5.6392848,-0.1624589,4,,5,7527800
Trasacco valley ,5.6576467,-0.112441,8,5,9,7200000
East legon hills ,5.6927588,-0.1004742,3,,4,600000
Ashaley botwe,5.6864517,-0.1369489,4,,4,903336
East legon ,5.6392848,-0.1624589,5,2,6,4800000
East legon,5.6392848,-0.1624589,4,,5,1800000
Oyarifa rd,5.629674,-0.1665518,4,,5,1656116
East legon,5.6392848,-0.1624589,5,,5,6340158
East legon,5.6392848,-0.1624589,5,,4,3687157
East legon hills,5.6927588,-0.1004742,2,3,3,480000
Spintex,5.6288265,-0.0901987,4,,5,2163000
Abelemkpe,5.6084809,-0.2135803,4,,4,3032835
East airport,5.6271981,-0.1080795,4,,4,1731000
East legon ,5.6392848,-0.1624589,4,2,5,3195097
East legon hills,5.6927588,-0.1004742,3,,,1166250
East legon,5.6392848,-0.1624589,5,6,6,4596500
East airport,5.6271981,-0.1080795,5,,5,3887500
East legon,5.6392848,-0.1624589,3,,3,3282128
East airport,5.6271981,-0.1080795,4,,5,2878819
Spintex,5.6288265,-0.0901987,5,,3,3195000
Sakumono,5.6252982,-0.0570156,5,,6,4200000
East legon ogbojo,5.6691197,-0.1478252,5,,6,7000000
Spintex,5.6288265,-0.0901987,3,,3,939200
Dawhenya,5.7682993,0.0680208,5,,6,960000
East legon,5.6392848,-0.1624589,10,,10,1500000
Spintex road,5.6337386,-0.0978899,3,,3,700000
Spintex road,5.6337386,-0.0978899,4,,5,874500
Spintex,5.6288265,-0.0901987,4,,5,850000
Peduase - aburi,5.80508315,-0.18123726475456658,22,,23,35000000
Spintex,5.6288265,-0.0901987,4,,5,1900000
Spintex,5.6288265,-0.0901987,4,,5,960000
East legon,5.6392848,-0.1624589,5,,5,2582735
Spintex ,5.6288265,-0.0901987,7,,8,1000000
Spintex road - baatsonaa,5.6234952,-0.09114,4,,5,600000
Sakumono,5.6252982,-0.0570156,6,,7,1700000
Baatsonaa - spintex road,5.6234952,-0.09114,3,,4,720000
Spintex ,5.6288265,-0.0901987,4,,5,900000
Asylum down,5.5709323,-0.2025493,5,,5,4844558
Ashaley botwe,5.6864517,-0.1369489,4,7,5,1204448
East legon hills,5.6927588,-0.1004742,3,,3,1260000
Kwabenya ,5.6738604,-0.2488115,4,,4,2000000
Teshie,5.5822343,-0.1135104,5,,5,3568199
Dzorwulu,5.6130923,-0.1991566,4,,4,4674735
East airport,5.6271981,-0.1080795,4,,4,3011120
East legon,5.6392848,-0.1624589,4,,5,800000
East legon ,5.6392848,-0.1624589,4,1,5,2408896
East legon hills ,5.6927588,-0.1004742,4,,5,2080000
East legon ,5.6392848,-0.1624589,4,10,5,2204000
East legon,5.6392848,-0.1624589,5,,5,4144000
Tema,5.6596441,-0.0096592,4,,5,2032506
Adjiringanor,5.6496506,-0.1366577,4,,5,3011120
East legon,5.6392848,-0.1624589,5,10,6,1505560
Spintex,5.6288265,-0.0901987,3,,3,2477998
East airport,5.6271981,-0.1080795,4,,4,2860564
East legon ,5.6392848,-0.1624589,7,,8,4580000
Haatso-atomic road,5.6674571,-0.2006292,4,20,5,3763900
East legon hills,5.6927588,-0.1004742,4,10,5,978614
East legon hills ,5.6927588,-0.1004742,4,1,5,2160000
East legon hills,5.6927588,-0.1004742,4,10,5,978614
East legon,5.6392848,-0.1624589,20,30,30,18819500
East legon ,5.6392848,-0.1624589,5,1,6,3190000
East legon,5.6392848,-0.1624589,4,,5,2835000
Adjiringanor,5.6496506,-0.1366577,3,,3,1204448
East legon hills,5.6927588,-0.1004742,3,10,3,903336
East legon hills ,5.6927588,-0.1004742,4,1,5,2160000
East legon ,5.6392848,-0.1624589,5,,6,5875000
East legon ,5.6392848,-0.1624589,5,10,6,4893070
East airport,5.6271981,-0.1080795,5,,5,4366124
Community 25,5.7366446,0.0365789,3,7,3,1016253
East legon ,5.6392848,-0.1624589,5,1,6,3190000
East legon,5.6392848,-0.1624589,5,10,6,1505560
Teshie,5.5822343,-0.1135104,5,,5,3019245
East legon,5.6392848,-0.1624589,4,1,5,3763900
East legon ,5.6392848,-0.1624589,4,8,5,2242000
East legon,5.6392848,-0.1624589,4,1,5,1505560
East legon,5.6392848,-0.1624589,5,,5,4144000
East legon ,5.6392848,-0.1624589,7,,8,4580000
East legon ,5.6392848,-0.1624589,4,10,5,2204000
East legon ,5.6392848,-0.1624589,4,,6,2860564
East legon,5.6392848,-0.1624589,4,1,5,3387510
East legon,5.6392848,-0.1624589,4,1,4,1279726
East legon,5.6392848,-0.1624589,5,10,6,1505560
East legon ,5.6392848,-0.1624589,4,1,5,6398630
East legon,5.6392848,-0.1624589,4,1,5,3763900
East legon,5.6392848,-0.1624589,4,2,5,4095000
East legon ,5.6392848,-0.1624589,4,2,5,2520000
East legon hills ,5.6927588,-0.1004742,5,1,6,5200000
East legon,5.6392848,-0.1624589,4,1,5,4516680
East legon ,5.6392848,-0.1624589,4,2,5,2520000
East legon,5.6392848,-0.1624589,5,2,6,9860000
Spintex ,5.6288265,-0.0901987,3,,4,1120000
East legon,5.6392848,-0.1624589,4,10,5,2634730
East legon,5.6392848,-0.1624589,4,,5,2835000
East legon ,5.6392848,-0.1624589,7,,8,4580000
Spintex ,5.6288265,-0.0901987,3,,4,1120000
Airport residential area,5.6132499,-0.1832656,4,,4,6612500
Abokobi,5.7381697,-0.1948689,4,5,5,978614
Spintex,5.6288265,-0.0901987,5,,5,2643198
Adjiringanor,5.6496506,-0.1366577,4,,4,2156250
East legon,5.6392848,-0.1624589,3,,3,1914575
Dzorwulu,5.6130923,-0.1991566,4,,3,4674735
Airport residential area,5.6132499,-0.1832656,4,,4,6612500
Abokobi,5.7381697,-0.1948689,4,5,5,978614
East legon ,5.6392848,-0.1624589,5,7,6,6775020
Abelemkpe,5.6084809,-0.2135803,5,,5,4949720
Kokomlemle,5.5755147,-0.2088731,3,,3,3849782
Adenta-new legon,5.7151912,-0.1290786,5,2,3,590000
East legon,5.6392848,-0.1624589,4,,4,3282128
East legon,5.6392848,-0.1624589,4,,5,2197500
Abelemkpe,5.6084809,-0.2135803,4,,4,4399751
East legon,5.6392848,-0.1624589,4,,5,3090000
Airport residential area,5.6132499,-0.1832656,5,,5,6599626
Dzorwulu,5.6130923,-0.1991566,5,,5,4124766
Spintex,5.6288265,-0.0901987,4,,4,143023443
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,2051875
Adenta,5.7041391,-0.1687965,3,,4,990000
Teshie,5.5822343,-0.1135104,4,,4,1921337
Kokomlemle,5.5755147,-0.2088731,4,,4,659962
Dzorwulu,5.6130923,-0.1991566,5,,5,5499689
East airport,5.6271981,-0.1080795,4,,5,2137500
East legon hills,5.6927588,-0.1004742,3,,4,1987500
Teshie,5.5822343,-0.1135104,3,,3,3019245
Asylum down,5.5709323,-0.2025493,3,,3,3418892
Spintex,5.6288265,-0.0901987,2,,2,1369293
Tema,5.6596441,-0.0096592,9,2,6,4500000
Tema,5.6596441,-0.0096592,4,,5,1612500
Dome,5.6554227,-0.232884,4,,5,1612500
Oyarifa,5.756972,-0.1748633,3,,4,1087500
East legon hills,5.6927588,-0.1004742,4,,5,2212500
Community 25,5.7366446,0.0365789,4,,5,1498032
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,2634730
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
Community 25,5.7366446,0.0365789,2,,3,654919
Ashongman,5.697026,-0.2338194,3,,4,752780
Adenta,5.7041391,-0.1687965,5,1,4,2070145
East legon,5.6392848,-0.1624589,4,,4,1110060
East legon hills,5.6927588,-0.1004742,3,,4,903336
East legon,5.6392848,-0.1624589,4,1,5,4446000
Nmai dzorn,5.6859863,-0.1501026,4,,5,1505560
East legon,5.6392848,-0.1624589,4,,4,2032506
Accra,5.5571096,-0.2012376,3,,3,1392643
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon ,5.6392848,-0.1624589,5,,6,5269460
East legon,5.6392848,-0.1624589,3,,3,1050000
Adenta,5.7041391,-0.1687965,3,1,3,700000
East legon,5.6392848,-0.1624589,,,,4757400
East legon ,5.6392848,-0.1624589,5,,6,7527800
Spintex,5.6288265,-0.0901987,3,,3,1355004
Nmai dzor,5.6907766,-0.0996907,4,1,5,1656116
Achimota,5.6242019,-0.2276807,3,,3,1580838
Adenta,5.7041391,-0.1687965,3,,3,1392643
Greater accra region,5.8101532,0.0995242,4,,5,4516680
Haatso,5.6706808,-0.2033502,4,,5,1505560
Adenta,5.7041391,-0.1687965,4,1,5,1204448
East legon,5.6392848,-0.1624589,3,,3,3192800
Tse addo,5.571400049999999,-0.13534024999999966,4,1,5,3011120
Spintex,5.6288265,-0.0901987,3,,3,978614
Ability- adjiringanor,5.656773,-0.1314432,5,,6,6022240
Spintex,5.6288265,-0.0901987,4,1,4,3387510
East legon,5.6392848,-0.1624589,5,,5,2970400
Greater accra region,5.8101532,0.0995242,2,,3,677502
Spintex,5.6288265,-0.0901987,5,,5,2785286
Spintex,5.6288265,-0.0901987,4,,4,3389400
Greater accra region,5.8101532,0.0995242,3,,4,1166809
East legon ,5.6392848,-0.1624589,6,,7,4516680
East legon,5.6392848,-0.1624589,4,,4,3375000
Ashongman,5.697026,-0.2338194,3,,4,752780
Adenta,5.7041391,-0.1687965,5,1,4,2070145
East legon,5.6392848,-0.1624589,4,,4,1110060
East legon ,5.6392848,-0.1624589,5,,6,5269460
Spintex,5.6288265,-0.0901987,3,,3,752780
East airport,5.6271981,-0.1080795,4,,4,2856080
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon,5.6392848,-0.1624589,4,1,5,4446000
Nmai dzorn,5.6859863,-0.1501026,4,,5,1505560
East legon,5.6392848,-0.1624589,4,,4,2032506
Accra,5.5571096,-0.2012376,3,,3,1392643
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon ,5.6392848,-0.1624589,5,,6,5269460
East legon,5.6392848,-0.1624589,3,,3,1050000
Adenta,5.7041391,-0.1687965,3,1,3,700000
East legon,5.6392848,-0.1624589,,,,4757400
East legon ,5.6392848,-0.1624589,5,,6,7527800
Spintex,5.6288265,-0.0901987,3,,3,1355004
Nmai dzor,5.6907766,-0.0996907,4,1,5,1656116
Achimota,5.6242019,-0.2276807,3,,3,1580838
Adenta,5.7041391,-0.1687965,3,,3,1392643
Greater accra region,5.8101532,0.0995242,4,,5,4516680
East legon,5.6392848,-0.1624589,4,,4,2394600
East legon,5.6392848,-0.1624589,5,,5,8280580
East legon,5.6392848,-0.1624589,4,,4,2258340
Spintex,5.6288265,-0.0901987,4,,5,2107731
Spintex,5.6288265,-0.0901987,4,,4,2032506
East legon ,5.6392848,-0.1624589,4,,5,1656116
East legon hills,5.6927588,-0.1004742,3,,3,828058
Haatso,5.6706808,-0.2033502,4,,5,1355004
Adenta,5.7041391,-0.1687965,4,1,3,850000
East legon,5.6392848,-0.1624589,5,,5,3992500
Greater accra ,5.8101532,0.0995242,3,,3,1505560
Dome,5.6554227,-0.232884,3,,4,752780
East legon,5.6392848,-0.1624589,4,1,5,2408896
Spintex-road,5.6337386,-0.0978899,3,,4,1505560
Spintex,5.6288265,-0.0901987,6,1,6,5420016
Greater accra region,5.8101532,0.0995242,3,,4,1196920
East legon hills,5.6927588,-0.1004742,4,,5,1505560
Tse addo,5.571400049999999,-0.13534024999999966,3,,,3387510
East airport,5.6271981,-0.1080795,5,,6,4140290
Oyarifa,5.756972,-0.1748633,4,1,3,800000
East legon hills,5.6927588,-0.1004742,3,,3,1829650
Greater accra ,5.8101532,0.0995242,3,,3,3387510
East legon ,5.6392848,-0.1624589,6,,7,4893070
Spintex,5.6288265,-0.0901987,5,1,6,6022240
North legon,5.6777411,-0.1822898,5,,6,2634730
East legon,5.6392848,-0.1624589,3,,3,1957228
Ashongman,5.697026,-0.2338194,3,,3,1453690
Greater accra region,5.8101532,0.0995242,3,,4,828058
East legon ,5.6392848,-0.1624589,3,,4,1821728
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,3387510
East legon ,5.6392848,-0.1624589,4,,5,3011120
Greater accra ,5.8101532,0.0995242,3,,3,1505560
Dome,5.6554227,-0.232884,3,,4,752780
East legon,5.6392848,-0.1624589,4,1,5,2408896
Spintex-road,5.6337386,-0.0978899,3,,4,1505560
Spintex,5.6288265,-0.0901987,6,1,6,5420016
Greater accra region,5.8101532,0.0995242,3,,4,1196920
East legon hills,5.6927588,-0.1004742,4,,5,1505560
Tse addo,5.571400049999999,-0.13534024999999966,3,,,3387510
East airport,5.6271981,-0.1080795,5,,6,4140290
Oyarifa,5.756972,-0.1748633,4,1,3,800000
East legon hills,5.6927588,-0.1004742,3,,3,1829650
Greater accra ,5.8101532,0.0995242,3,,3,3387510
East legon ,5.6392848,-0.1624589,6,,7,4893070
Spintex,5.6288265,-0.0901987,5,1,6,6022240
North legon,5.6777411,-0.1822898,5,,6,2634730
East legon,5.6392848,-0.1624589,3,,3,1957228
Spintex,5.6288265,-0.0901987,4,,4,1957228
Spintex,5.6288265,-0.0901987,4,,4,2410240
Greater accra region,5.8101532,0.0995242,6,1,5,13550040
East airport,5.6271981,-0.1080795,4,,5,4893070
East legon hills,5.6927588,-0.1004742,4,1,5,1832250
Spintex,5.6288265,-0.0901987,5,,6,1881950
East legon,5.6392848,-0.1624589,4,1,5,3011120
East legon,5.6392848,-0.1624589,4,,4,3936500
Spintex,5.6288265,-0.0901987,5,,5,2785286
Spintex,5.6288265,-0.0901987,4,,4,3389400
Greater accra region,5.8101532,0.0995242,4,,5,2070145
East legon hills,5.6927588,-0.1004742,3,,4,715141
East legon,5.6392848,-0.1624589,4,,4,3000000
Greater accra,5.8101532,0.0995242,5,1,1,11291700
Oyibi,5.8142534,-0.121343,2,,3,828058
East legon,5.6392848,-0.1624589,4,1,4,15056
East legon,5.6392848,-0.1624589,5,,5,2324400
New ashongman ,5.6920057,-0.1994984,3,,3,1129170
East legon ,5.6392848,-0.1624589,4,,5,3011120
East airport,5.6271981,-0.1080795,3,,3,3000000
North legon ,5.6777411,-0.1822898,7,1,8,6022240
Spintex,5.6288265,-0.0901987,4,,4,2408896
Oyibi,5.8142534,-0.121343,3,,4,465000
Tse addo,5.571400049999999,-0.13534024999999966,4,,5,1750000
East legon,5.6392848,-0.1624589,3,2,4,4667236
Dzorwulu,5.6130923,-0.1991566,5,1,5,4261400
Ashongman estate,5.6991372,-0.2373358,3,,2,752780
Dzorwulu,5.6130923,-0.1991566,4,,5,22583
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,1954160
Tesano,5.6025554,-0.2304739,3,1,3,1937000
Spintex road,5.6337386,-0.0978899,4,,5,1204448
Spintex,5.6288265,-0.0901987,4,1,5,2860564
East legon,5.6392848,-0.1624589,3,,3,650000
Spintex,5.6288265,-0.0901987,4,,4,3011120
Dome,5.6554227,-0.232884,3,,3,2067000
Greater accra,5.8101532,0.0995242,5,1,1,11291700
Oyibi,5.8142534,-0.121343,2,,3,828058
East legon,5.6392848,-0.1624589,4,1,4,15056
East legon,5.6392848,-0.1624589,5,,5,2324400
New ashongman ,5.6920057,-0.1994984,3,,3,1129170
East legon ,5.6392848,-0.1624589,4,,5,3011120
East airport,5.6271981,-0.1080795,3,,3,3000000
North legon ,5.6777411,-0.1822898,7,1,8,6022240
Spintex,5.6288265,-0.0901987,4,,4,2408896
Oyibi,5.8142534,-0.121343,3,,4,465000
